,name,resource,category,license,homepage,description,projectrank,show,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,github_release_downloads,maven_id,maven_url,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
108,escnn,,rep-learn,https://github.com/QUVA-Lab/escnn/blob/master/LICENSE,https://github.com/QUVA-Lab/escnn,Equivariant Steerable CNNs Library for Pytorch https://quva-lab.github.io/escnn/.,13,True,,QUVA-Lab/escnn,https://github.com/QUVA-Lab/escnn,2022-03-16 10:15:02,2023-12-18 17:34:38.000,2023-10-17 22:37:11,244.0,1.0,35.0,16.0,32.0,24.0,36.0,273.0,,,,10.0,escnn,,,,https://pypi.org/project/escnn,283.0,283.0,,,,2.0,,,,,,,,,,,,,,,,,
109,n2p2,,ml-iap,GPL-3.0,https://github.com/CompPhysVienna/n2p2,n2p2 - A Neural Network Potential Package.,13,False,['lang-cpp'],CompPhysVienna/n2p2,https://github.com/CompPhysVienna/n2p2,2018-07-25 12:29:17,2023-05-11 16:26:02.000,2022-09-05 10:56:20,387.0,,69.0,12.0,53.0,58.0,85.0,193.0,2022-05-23 12:53:39,2.2.0,11.0,9.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
110,DeepH-pack,,ml-dft,LGPL-3.0,https://github.com/mzjb/DeepH-pack,Deep neural networks for density functional theory Hamiltonian.,13,True,['lang-julia'],mzjb/DeepH-pack,https://github.com/mzjb/DeepH-pack,2022-05-13 02:51:32,2023-12-29 03:37:15.000,2023-12-29 03:37:14,62.0,5.0,29.0,5.0,15.0,1.0,36.0,164.0,2023-07-11 08:13:06,0.2.2,2.0,8.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
111,DMFF,,ml-iap,LGPL-3.0,https://github.com/deepmodeling/DMFF,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,13,True,,deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,2022-02-14 01:35:50,2024-01-11 06:46:10.000,2023-11-09 06:31:11,427.0,5.0,36.0,11.0,136.0,7.0,14.0,126.0,2023-11-09 14:32:37,1.0.0,4.0,13.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
112,PyXtalFF,,ml-iap,MIT,https://github.com/MaterSim/PyXtal_FF,Machine Learning Interatomic Potential Predictions.,13,True,,MaterSim/PyXtal_FF,https://github.com/MaterSim/PyXtal_FF,2019-01-08 08:43:35,2024-01-10 19:38:35.000,2024-01-07 14:27:45,561.0,2.0,20.0,9.0,4.0,9.0,51.0,76.0,2023-06-09 17:17:24,0.2.3,19.0,9.0,pyxtal_ff,,,,https://pypi.org/project/pyxtal_ff,42.0,42.0,,,,2.0,,,,,,,,,,,,,,,,,
113,SpheriCart,,math,Apache-2.0,https://github.com/lab-cosmo/sphericart,Multi-language library for the calculation of spherical harmonics in Cartesian coordinates.,13,True,,lab-cosmo/sphericart,https://github.com/lab-cosmo/sphericart,2023-02-04 15:15:25,2024-01-08 11:19:06.000,2023-11-27 12:47:38,332.0,14.0,5.0,4.0,72.0,10.0,7.0,47.0,2023-04-26 12:06:09,0.3.0,1.0,9.0,sphericart,,1.0,1.0,https://pypi.org/project/sphericart,67.0,67.0,,,,2.0,,,,,,1.0,,,,,,,,,,,
114,aviary,,materials-discovery,MIT,https://github.com/CompRhys/aviary,The Wren sits on its Roost in the Aviary.,13,True,,CompRhys/aviary,https://github.com/CompRhys/aviary,2021-09-28 12:29:05,2024-01-02 06:24:40.000,2024-01-02 06:24:37,608.0,4.0,9.0,2.0,52.0,4.0,22.0,35.0,2023-08-10 01:55:58,0.1.1,4.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
115,CCS_fit,,ml-iap,GPL-3.0,https://github.com/Teoroo-CMC/CCS,Curvature Constrained Splines.,13,True,,Teoroo-CMC/CCS,https://github.com/Teoroo-CMC/CCS,2021-12-13 14:29:53,2023-12-13 14:40:21.000,2023-10-04 14:41:11,760.0,,9.0,3.0,12.0,8.0,6.0,6.0,2023-10-04 14:41:14,0.22.4,100.0,8.0,ccs_fit,,,,https://pypi.org/project/ccs_fit,461.0,488.0,,,,2.0,,,,,,381.0,,,,,,,,,,,
116,mat2vec,,language-models,MIT,https://github.com/materialsintelligence/mat2vec,Supplementary Materials for Tshitoyan et al. Unsupervised word embeddings capture latent knowledge from materials..,12,True,['rep-learn'],materialsintelligence/mat2vec,https://github.com/materialsintelligence/mat2vec,2019-04-25 07:55:30,2023-05-06 22:45:49.000,2023-05-06 22:45:49,55.0,,174.0,39.0,7.0,7.0,17.0,602.0,,,,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
117,Crystal Graph Convolutional Neural Networks (CGCNN),,rep-learn,MIT,https://github.com/txie-93/cgcnn,Crystal graph convolutional neural networks for predicting material properties.,12,False,,txie-93/cgcnn,https://github.com/txie-93/cgcnn,2018-03-14 20:41:21,2021-09-06 05:23:51.000,2021-09-06 05:23:38,25.0,,257.0,23.0,7.0,16.0,20.0,547.0,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
118,Geometric GNN Dojo,,educational,MIT,https://github.com/chaitjo/geometric-gnn-dojo/blob/main/geometric_gnn_101.ipynb,"New to geometric GNNs: try our practical notebook, prepared for MPhil students at the University of Cambridge.",12,True,['rep-learn'],chaitjo/geometric-gnn-dojo,https://github.com/chaitjo/geometric-gnn-dojo,2023-01-21 20:08:45,2023-06-18 23:20:44.000,2023-06-18 23:17:32,26.0,,37.0,10.0,5.0,2.0,3.0,369.0,2023-06-18 23:20:44,0.2.0,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
119,TensorMol,,ml-iap,GPL-3.0,https://github.com/jparkhill/TensorMol,Tensorflow + Molecules = TensorMol.,12,False,['single-paper'],jparkhill/TensorMol,https://github.com/jparkhill/TensorMol,2016-10-28 19:40:11,2021-02-11 00:12:00.000,2018-03-30 12:26:14,1724.0,,69.0,45.0,8.0,18.0,19.0,265.0,2017-11-08 18:05:50,0.1,1.0,12.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
120,ANI-1,,ml-iap,MIT,https://github.com/isayev/ASE_ANI,ANI-1 neural net potential with python interface (ASE).,12,False,,isayev/ASE_ANI,https://github.com/isayev/ASE_ANI,2016-12-08 05:09:32,2020-12-14 19:57:50.000,2020-06-05 22:46:43,111.0,,56.0,33.0,9.0,16.0,21.0,209.0,,,,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
121,SISSO,,rep-eng,Apache-2.0,https://github.com/rouyang2017/SISSO,A data-driven method combining symbolic regression and compressed sensing for accurate & interpretable models.,12,True,['lang-fortran'],rouyang2017/SISSO,https://github.com/rouyang2017/SISSO,2017-10-16 11:31:57,2023-09-12 08:50:38.000,2023-09-12 08:50:38,166.0,,67.0,6.0,2.0,2.0,51.0,198.0,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
122,ASAP,,unsupervised,MIT,https://github.com/BingqingCheng/ASAP,ASAP is a package that can quickly analyze and visualize datasets of crystal or molecular structures.,12,True,,BingqingCheng/ASAP,https://github.com/BingqingCheng/ASAP,2019-08-11 12:45:14,2023-08-30 13:55:44.000,2023-08-30 13:55:44,759.0,,27.0,7.0,37.0,6.0,18.0,124.0,2023-08-30 13:54:23,1,1.0,6.0,,,5.0,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
123,SPICE,,datasets,MIT,https://github.com/openmm/spice-dataset,A collection of QM data for training potential functions.,12,True,"['ml-iap', 'md']",openmm/spice-dataset,https://github.com/openmm/spice-dataset,2021-08-31 18:52:05,2023-10-22 18:03:55.000,2023-10-22 18:03:55,34.0,3.0,5.0,17.0,38.0,13.0,37.0,105.0,2023-08-07 19:52:03,1.1.4,6.0,,,,,,,,12.0,,,,2.0,,,,,,226.0,,,,,,,,,,,
124,Librascal,,rep-eng,LGPL-2.1,https://github.com/lab-cosmo/librascal,A scalable and versatile library to generate representations for atomic-scale learning.,12,True,,lab-cosmo/librascal,https://github.com/lab-cosmo/librascal,2018-02-01 08:38:51,2024-01-11 17:38:31.000,2023-11-30 14:48:28,2931.0,1.0,19.0,19.0,201.0,99.0,132.0,77.0,,,3.0,29.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
125,OpenMM-ML,,md,MIT,https://github.com/openmm/openmm-ml,High level API for using machine learning models in OpenMM simulations.,12,True,['ml-iap'],openmm/openmm-ml,https://github.com/openmm/openmm-ml,2021-02-10 20:55:25,2023-11-08 14:33:27.000,2023-08-21 20:11:13,28.0,,16.0,14.0,23.0,23.0,20.0,57.0,2023-08-21 23:32:24,1.1,5.0,2.0,,conda-forge/openmm-ml,,,,,164.0,https://anaconda.org/conda-forge/openmm-ml,2023-08-21 23:33:29.497,2798.0,3.0,,,,,,,,,,,,,,,,,
126,Neural fingerprint (nfp),,rep-learn,https://github.com/NREL/nfp/blob/master/LICENSE,https://github.com/NREL/nfp,Keras layers for end-to-end learning with rdkit and pymatgen.,12,False,,NREL/nfp,https://github.com/NREL/nfp,2018-11-20 23:55:23,2022-08-29 21:59:14.000,2022-06-14 22:18:28,143.0,,24.0,7.0,18.0,,6.0,56.0,2022-04-27 17:05:25,0.3.12,13.0,4.0,,,12.0,12.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
127,Pacemaker,,ml-iap,https://github.com/ICAMS/python-ace/blob/master/LICENSE.md,https://cortner.github.io/ACEweb/software/,Python package for fitting atomic cluster expansion (ACE) potentials.,12,True,,ICAMS/python-ace,https://github.com/ICAMS/python-ace,2021-11-19 11:39:54,2023-12-18 06:53:44.000,2023-12-06 12:58:51,153.0,23.0,14.0,3.0,23.0,7.0,32.0,52.0,2022-10-24 19:59:33,0.2.8,2.0,5.0,python-ace,,,,https://pypi.org/project/python-ace,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
128,jarvis-tools-notebooks,,educational,NIST,https://github.com/JARVIS-Materials-Design/jarvis-tools-notebooks,A Google-Colab Notebook Collection for Materials Design: https://jarvis.nist.gov/.,12,True,,JARVIS-Materials-Design/jarvis-tools-notebooks,https://github.com/JARVIS-Materials-Design/jarvis-tools-notebooks,2020-06-27 20:22:02,2024-01-08 22:50:24.000,2024-01-08 22:50:24,578.0,50.0,21.0,4.0,39.0,,,47.0,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
129,Rascaline,,rep-eng,BSD-3-Clause,https://github.com/Luthaf/rascaline,Computing representations for atomistic machine learning.,12,True,"['lang-rust', 'lang-cpp']",Luthaf/rascaline,https://github.com/Luthaf/rascaline,2020-09-24 14:28:34,2024-01-10 15:13:53.000,2024-01-10 15:04:09,502.0,20.0,11.0,8.0,222.0,26.0,24.0,37.0,,,,14.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
130,GlassPy,,rep-eng,GPL-3.0,https://github.com/drcassar/glasspy,Python module for scientists working with glass materials.,12,True,,drcassar/glasspy,https://github.com/drcassar/glasspy,2019-07-18 23:15:43,2023-10-05 19:51:40.000,2023-10-05 19:31:00,324.0,,6.0,5.0,8.0,1.0,4.0,21.0,2023-10-05 19:32:01,0.4.5,7.0,,glasspy,,2.0,2.0,https://pypi.org/project/glasspy,99.0,99.0,,,,2.0,,,,,,,,,,,,,,,,,
131,OpenChem,,general-tool,MIT,https://github.com/Mariewelt/OpenChem,OpenChem: Deep Learning toolkit for Computational Chemistry and Drug Design Research.,11,False,,Mariewelt/OpenChem,https://github.com/Mariewelt/OpenChem,2018-07-10 01:27:33,2023-11-26 05:03:36.000,2022-04-27 19:27:40,444.0,,106.0,37.0,12.0,15.0,2.0,633.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
132,Deep Learning for Molecules and Materials Book,,educational,https://github.com/whitead/dmol-book/blob/main/LICENSE,https://dmol.pub/,Deep learning for molecules and materials book.,11,True,,whitead/dmol-book,https://github.com/whitead/dmol-book,2020-08-19 19:24:32,2023-07-02 18:02:57.000,2023-07-02 18:02:56,558.0,,101.0,17.0,92.0,27.0,128.0,553.0,,,,19.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
133,ReLeaSE,,reinforcement-learning,MIT,https://github.com/isayev/ReLeaSE,Deep Reinforcement Learning for de-novo Drug Design.,11,False,['drug-discovery'],isayev/ReLeaSE,https://github.com/isayev/ReLeaSE,2018-04-26 14:50:34,2021-12-08 19:49:36.000,2021-12-08 19:49:36,160.0,,126.0,19.0,9.0,27.0,8.0,326.0,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
134,DeepLearningLifeSciences,,educational,MIT,https://github.com/deepchem/DeepLearningLifeSciences,Example code from the book Deep Learning for the Life Sciences.,11,False,,deepchem/DeepLearningLifeSciences,https://github.com/deepchem/DeepLearningLifeSciences,2019-02-05 17:16:18,2021-09-17 05:10:37.000,2021-09-17 05:10:37,52.0,,141.0,23.0,15.0,9.0,10.0,311.0,2019-10-28 18:46:28,1.0,1.0,10.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
135,Neural Force Field,,ml-iap,MIT,https://github.com/learningmatter-mit/NeuralForceField,Neural Network Force Field based on PyTorch.,11,True,['pre-trained'],learningmatter-mit/NeuralForceField,https://github.com/learningmatter-mit/NeuralForceField,2020-10-04 15:17:41,2024-01-07 01:40:45.000,2023-07-25 15:37:01,122.0,,44.0,7.0,4.0,2.0,16.0,202.0,,,,10.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
136,AMPtorch,,general-tool,GPL-3.0,https://github.com/ulissigroup/amptorch,AMPtorch: Atomistic Machine Learning Package (AMP) - PyTorch.,11,True,,ulissigroup/amptorch,https://github.com/ulissigroup/amptorch,2019-01-24 15:15:48,2023-07-16 02:11:38.000,2023-07-16 02:08:13,759.0,,32.0,9.0,99.0,5.0,26.0,59.0,2023-07-16 02:11:38,1.0,3.0,14.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
137,Grad DFT,,ml-dft,Apache-2.0,https://github.com/XanaduAI/GradDFT,Grad-DFT is a JAX-based library enabling the differentiable design and experimentation of exchange-correlation..,11,True,,XanaduAI/GradDFT,https://github.com/XanaduAI/GradDFT,2023-05-15 16:18:25,2023-12-12 18:52:10.000,2023-12-12 18:52:10,418.0,54.0,2.0,3.0,43.0,11.0,43.0,54.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
138,SIMPLE-NN,,ml-iap,GPL-3.0,https://github.com/MDIL-SNU/SIMPLE-NN,SIMPLE-NN(SNU Interatomic Machine-learning PotentiaL packagE version Neural Network).,11,False,,MDIL-SNU/SIMPLE-NN,https://github.com/MDIL-SNU/SIMPLE-NN,2018-03-26 23:53:35,2022-01-27 05:04:05.000,2022-01-27 05:04:05,586.0,,18.0,12.0,91.0,4.0,26.0,44.0,2021-09-23 01:41:42,1.1.1,9.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
139,nlcc,,language-models,MIT,https://github.com/whitead/nlcc,Natural language computational chemistry command line interface.,11,True,['single-paper'],whitead/nlcc,https://github.com/whitead/nlcc,2021-08-19 18:23:52,2023-02-04 03:07:56.000,2023-02-04 03:06:33,144.0,,6.0,5.0,1.0,,9.0,43.0,2023-02-04 03:07:56,0.6.0,10.0,3.0,nlcc,,,,https://pypi.org/project/nlcc,32.0,32.0,,,,2.0,,,,,,,,,,,,,,,,,
140,So3krates (MLFF),,ml-iap,MIT,https://github.com/thorben-frank/mlff,Build neural networks for machine learning force fields with JAX.,11,True,,thorben-frank/mlff,https://github.com/thorben-frank/mlff,2022-09-30 07:40:17,2024-01-11 16:32:27.000,2024-01-02 12:23:15,126.0,15.0,9.0,6.0,15.0,4.0,4.0,41.0,2023-07-12 08:34:56,0.2.0,1.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
141,synspace,,generative,MIT,https://github.com/whitead/synspace,Synthesis generative model.,11,True,,whitead/synspace,https://github.com/whitead/synspace,2022-12-28 00:59:14,2023-04-15 22:42:57.000,2023-04-15 18:04:16,27.0,,3.0,3.0,1.0,2.0,1.0,32.0,2023-04-15 22:42:57,0.3.0,3.0,2.0,synspace,,6.0,6.0,https://pypi.org/project/synspace,307.0,307.0,,,,2.0,,,,,,,,,,,,,,,,,
142,Compositionally-Restricted Attention-Based Network (CrabNet),,rep-learn,MIT,https://github.com/sparks-baird/CrabNet,Predict materials properties using only the composition information!.,11,True,,sparks-baird/CrabNet,https://github.com/sparks-baird/CrabNet,2021-09-17 07:58:15,2023-06-19 09:35:52.000,2023-06-19 09:35:52,427.0,,3.0,1.0,54.0,15.0,2.0,11.0,2023-06-07 01:07:33,2.0.8,5.0,5.0,crabnet,,11.0,11.0,https://pypi.org/project/crabnet,122.0,122.0,,,,2.0,,,,,,,,,,,,,,,,,
143,pretrained-gnns,,others,MIT,https://github.com/snap-stanford/pretrain-gnns,Strategies for Pre-training Graph Neural Networks.,10,True,['pre-trained'],snap-stanford/pretrain-gnns,https://github.com/snap-stanford/pretrain-gnns,2020-01-30 22:12:41,2023-07-29 06:21:39.000,2023-07-29 06:21:39,13.0,,155.0,16.0,8.0,30.0,29.0,888.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
144,EDM,,generative,MIT,https://github.com/ehoogeboom/e3_diffusion_for_molecules,E(3) Equivariant Diffusion Model for Molecule Generation in 3D.,10,False,,ehoogeboom/e3_diffusion_for_molecules,https://github.com/ehoogeboom/e3_diffusion_for_molecules,2022-04-15 14:34:35,2022-07-10 17:56:18.000,2022-07-10 17:56:12,6.0,,85.0,7.0,,2.0,32.0,338.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
145,GDC,,rep-learn,MIT,https://github.com/gasteigerjo/gdc,"Graph Diffusion Convolution, as proposed in Diffusion Improves Graph Learning (NeurIPS 2019).",10,True,['generative'],gasteigerjo/gdc,https://github.com/gasteigerjo/gdc,2019-10-26 16:05:11,2023-04-26 14:22:40.000,2023-04-26 14:22:40,28.0,,40.0,3.0,1.0,,10.0,235.0,,,,3.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
146,PiNN,,ml-iap,BSD-3-Clause,https://github.com/Teoroo-CMC/PiNN,A Python library for building atomic neural networks.,10,True,,Teoroo-CMC/PiNN,https://github.com/Teoroo-CMC/PiNN,2019-10-04 08:13:18,2024-01-11 15:36:18.000,2023-09-28 09:19:27,130.0,,27.0,7.0,6.0,1.0,5.0,99.0,2019-10-09 09:21:30,0.3.0,1.0,2.0,,,,,,,4.0,,,,2.0,teoroo/pinn,https://hub.docker.com/r/teoroo/pinn,2023-10-19 13:57:40.768924,,226.0,,,,,,,,,,,,
147,DeePKS-kit,,ml-dft,LGPL-3.0,https://github.com/deepmodeling/deepks-kit,a package for developing machine learning-based chemically accurate energy and density functional models.,10,True,,deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,2020-07-29 03:27:50,2023-12-05 01:46:58.000,2023-04-01 01:14:46,380.0,,31.0,13.0,40.0,1.0,12.0,95.0,,,,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
148,hippynn,,rep-learn,https://github.com/lanl/hippynn/blob/main/LICENSE.txt,https://github.com/lanl/hippynn,python library for atomistic machine learning.,10,True,['workflows'],lanl/hippynn,https://github.com/lanl/hippynn,2021-11-17 00:45:13,2024-01-08 21:51:50.000,2024-01-08 21:49:35,113.0,12.0,20.0,7.0,46.0,2.0,4.0,49.0,,,2.0,12.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
149,Finetuna,,active-learning,MIT,https://github.com/ulissigroup/finetuna,Active Learning for Machine Learning Potentials.,10,True,,ulissigroup/finetuna,https://github.com/ulissigroup/finetuna,2020-09-22 14:39:52,2023-10-31 18:51:45.000,2023-10-03 18:18:06,1198.0,,10.0,3.0,39.0,4.0,15.0,37.0,,,,11.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
150,flare++,,active-learning,MIT,https://github.com/mir-group/flare_pp,A many-body extension of the FLARE code.,10,False,"['lang-cpp', 'ml-iap']",mir-group/flare_pp,https://github.com/mir-group/flare_pp,2019-11-20 22:46:32,2022-02-27 21:05:09.000,2022-02-24 19:00:50,989.0,,6.0,7.0,28.0,8.0,17.0,35.0,,,,10.0,flare_pp,,,,https://pypi.org/project/flare_pp,26.0,26.0,,,,2.0,,,,,,,,,,,,,,,,,
151,cmlkit,,rep-eng,MIT,https://github.com/sirmarcel/cmlkit,tools for machine learning in condensed matter physics and quantum chemistry.,10,False,['benchmarking'],sirmarcel/cmlkit,https://github.com/sirmarcel/cmlkit,2018-05-31 07:56:52,2022-04-01 00:39:14.000,2022-03-25 22:27:04,526.0,,6.0,3.0,1.0,6.0,2.0,33.0,,,,,cmlkit,,4.0,4.0,https://pypi.org/project/cmlkit,69.0,69.0,,,,2.0,,,,,,,,,,,,,,,,,
152,SchNetPack G-SchNet,,generative,MIT,https://github.com/atomistic-machine-learning/schnetpack-gschnet,G-SchNet extension for SchNetPack.,10,True,,atomistic-machine-learning/schnetpack-gschnet,https://github.com/atomistic-machine-learning/schnetpack-gschnet,2022-04-21 12:34:13,2023-11-07 11:31:47.000,2023-11-07 11:31:47,117.0,1.0,6.0,4.0,,1.0,11.0,33.0,2023-04-25 14:09:07,1.0.0,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
153,pair_nequip,,md,MIT,https://github.com/mir-group/pair_nequip,LAMMPS pair style for NequIP.,10,False,"['ml-iap', 'rep-learn']",mir-group/pair_nequip,https://github.com/mir-group/pair_nequip,2021-04-02 15:28:02,2023-09-25 06:11:31.000,2022-06-20 22:10:11,89.0,,12.0,9.0,7.0,8.0,14.0,33.0,2022-05-20 00:39:04,0.5.2,4.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
154,DSECOP,,educational,CCO-1.0,https://github.com/GDS-Education-Community-of-Practice/DSECOP,This repository contains data science educational materials developed by DSECOP Fellows.,10,True,,GDS-Education-Community-of-Practice/DSECOP,https://github.com/GDS-Education-Community-of-Practice/DSECOP,2022-03-07 17:47:33,2023-12-22 21:48:29.000,2023-12-14 05:27:44,490.0,3.0,23.0,10.0,22.0,1.0,7.0,32.0,,,,13.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
155,NeuralXC,,ml-dft,BSD-3-Clause,https://github.com/semodi/neuralxc,Implementation of a machine learned density functional.,10,False,,semodi/neuralxc,https://github.com/semodi/neuralxc,2019-03-14 18:13:40,2022-11-30 11:39:22.000,2021-07-05 21:36:23,337.0,,9.0,5.0,9.0,5.0,5.0,30.0,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
156,OpenKIM,,datasets,LGPL-2.1,https://openkim.org/,"The Open Knowledgebase of Interatomic Models (OpenKIM) aims to be an online resource for standardized testing, long-..",10,False,"['knowledge-base', 'pre-trained']",openkim/kim-api,https://github.com/openkim/kim-api,2014-07-28 21:21:08,2023-08-16 00:09:44.000,2022-03-17 23:01:36,2371.0,,19.0,11.0,55.0,17.0,18.0,29.0,,,,24.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
157,PACE,,md,https://github.com/ICAMS/lammps-user-pace/blob/main/LICENSE,https://github.com/ICAMS/lammps-user-pace,"The LAMMPS ML-IAP `pair_style pace`, aka Atomic Cluster Expansion (ACE), aka ML-PACE,..",10,True,,ICAMS/lammps-user-pace,https://github.com/ICAMS/lammps-user-pace,2021-02-25 10:04:48,2024-01-07 15:03:39.000,2023-11-27 21:28:13,59.0,6.0,10.0,5.0,16.0,1.0,5.0,21.0,2023-11-25 21:58:41,.2023.11.25.fix,6.0,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
158,NNsforMD,,ml-iap,MIT,https://github.com/aimat-lab/NNsForMD,"Neural network class for molecular dynamics to predict potential energy, forces and non-adiabatic couplings.",10,False,,aimat-lab/NNsForMD,https://github.com/aimat-lab/NNsForMD,2020-08-31 11:14:18,2022-11-10 13:04:49.000,2022-11-10 13:04:45,265.0,,3.0,3.0,,,,10.0,2022-04-12 15:10:32,2.0.0,5.0,2.0,pyNNsMD,,,,https://pypi.org/project/pyNNsMD,29.0,29.0,,,,2.0,,,,,,,,,,,,,,,,,
159,ACEfit,,ml-iap,MIT,https://github.com/ACEsuit/ACEfit.jl,,10,True,['lang-julia'],ACEsuit/ACEfit.jl,https://github.com/ACEsuit/ACEfit.jl,2022-01-01 00:09:17,2023-11-03 18:46:32.000,2023-08-18 16:46:11,210.0,,3.0,4.0,18.0,22.0,32.0,5.0,,,,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
160,Awesome Neural Geometry,,community,,https://github.com/neurreps/awesome-neural-geometry,"A curated collection of resources and research related to the geometry of representations in the brain, deep networks,..",9,True,"['educational', 'rep-learn']",neurreps/awesome-neural-geometry,https://github.com/neurreps/awesome-neural-geometry,2022-07-31 01:19:57,2023-12-07 21:24:38.000,2023-09-21 00:09:30,118.0,,51.0,26.0,12.0,,1.0,807.0,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
161,GNoME Explorer,,community,Apache-2.0,https://next-gen.materialsproject.org/materials/gnome,Graph Networks for Materials Exploration Database.,9,True,"['datasets', 'materials-discovery']",google-deepmind/materials_discovery,https://github.com/google-deepmind/materials_discovery,2023-11-28 10:29:51,2023-12-02 03:58:45.000,2023-12-02 03:54:29,8.0,8.0,108.0,35.0,,10.0,4.0,684.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
162,Materials Discovery: GNoME,,materials-discovery,Apache-2.0,https://github.com/google-deepmind/materials_discovery,"Graph Networks for Materials Science (GNoME) and dataset of 381,000 novel stable materials.",9,True,"['rep-learn', 'datasets']",google-deepmind/materials_discovery,https://github.com/google-deepmind/materials_discovery,2023-11-28 10:29:51,2023-12-02 03:58:45.000,2023-12-02 03:54:29,8.0,8.0,108.0,35.0,,10.0,4.0,684.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
163,SE(3)-Transformers,,rep-learn,MIT,https://github.com/FabianFuchsML/se3-transformer-public,code for the SE3 Transformers paper: https://arxiv.org/abs/2006.10503.,9,False,"['single-paper', 'transformer']",FabianFuchsML/se3-transformer-public,https://github.com/FabianFuchsML/se3-transformer-public,2020-08-31 10:36:57,2023-07-10 05:13:25.000,2021-11-18 09:11:56,63.0,,67.0,16.0,5.0,9.0,17.0,437.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
164,molecularGNN_smiles,,rep-learn,Apache-2.0,https://github.com/masashitsubaki/molecularGNN_smiles,"The code of a graph neural network (GNN) for molecules, which is based on learning representations of r-radius..",9,False,,masashitsubaki/molecularGNN_smiles,https://github.com/masashitsubaki/molecularGNN_smiles,2018-11-06 00:25:26,2020-11-28 02:04:45.000,2020-11-28 02:04:45,79.0,,70.0,6.0,,6.0,1.0,261.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
